Date,Open,High,Low,Close,Adj Close,Volume
1981-01-28,0.555804,0.555804,0.553571,0.553571,0.438617,7039200
1981-01-29,0.535714,0.535714,0.533482,0.533482,0.422699,10976000
1981-01-30,0.508929,0.508929,0.504464,0.504464,0.399707,11547200
1981-02-02,0.477679,0.477679,0.475446,0.475446,0.376715,5941600
1981-02-03,0.493304,0.495536,0.493304,0.493304,0.390864,4788000
1981-02-04,0.511161,0.513393,0.511161,0.511161,0.405013,6966400
1981-02-05,0.511161,0.515625,0.511161,0.511161,0.405013,1982400
1981-02-06,0.513393,0.515625,0.513393,0.513393,0.406782,3466400
1981-02-09,0.491071,0.491071,0.486607,0.486607,0.385558,4188800
1981-02-10,0.486607,0.488839,0.486607,0.486607,0.385558,4586400
1981-02-11,0.473214,0.473214,0.470982,0.470982,0.373178,3460800
1981-02-12,0.468750,0.468750,0.466518,0.466518,0.369641,3640000
1981-02-13,0.459821,0.459821,0.455357,0.455357,0.360798,2788800
1981-02-17,0.466518,0.468750,0.466518,0.466518,0.369641,3068800
1981-02-18,0.486607,0.491071,0.486607,0.486607,0.385558,4810400
1981-02-19,0.459821,0.459821,0.457589,0.457589,0.362566,5577600
1981-02-20,0.435268,0.435268,0.433036,0.433036,0.343111,6092800
1981-02-23,0.439732,0.441964,0.439732,0.439732,0.348417,3528000
1981-02-24,0.428571,0.428571,0.424107,0.424107,0.336037,4244800
1981-02-25,0.450893,0.453125,0.450893,0.450893,0.357260,4872000
1981-02-26,0.457589,0.459821,0.457589,0.457589,0.362566,2710400
1981-02-27,0.473214,0.477679,0.473214,0.473214,0.374946,3690400
1981-03-02,0.475446,0.477679,0.475446,0.475446,0.376715,2940000
1981-03-03,0.470982,0.470982,0.468750,0.468750,0.371409,4043200
1981-03-04,0.466518,0.466518,0.464286,0.464286,0.367872,3427200
1981-03-05,0.464286,0.464286,0.462054,0.462054,0.366103,1344000
1981-03-06,0.462054,0.462054,0.457589,0.457589,0.362566,2900800
1981-03-09,0.424107,0.424107,0.421875,0.421875,0.334268,3830400
1981-03-10,0.404018,0.404018,0.401786,0.401786,0.318351,7095200
1981-03-11,0.390625,0.390625,0.386161,0.386161,0.305970,7464800
1981-03-12,0.401786,0.404018,0.401786,0.401786,0.318351,14812000
1981-03-13,0.399554,0.399554,0.397321,0.397321,0.314814,57825600
1981-03-16,0.412946,0.417411,0.412946,0.412946,0.327194,9307200
1981-03-17,0.433036,0.437500,0.433036,0.433036,0.343111,10936800
1981-03-18,0.459821,0.464286,0.459821,0.459821,0.364335,9234400
1981-03-19,0.457589,0.457589,0.455357,0.455357,0.360798,9452800
1981-03-20,0.459821,0.464286,0.459821,0.459821,0.364335,3651200
1981-03-23,0.477679,0.482143,0.477679,0.477679,0.378484,5504800
1981-03-24,0.477679,0.477679,0.475446,0.475446,0.376715,7039200
1981-03-25,0.470982,0.470982,0.466518,0.466518,0.369641,1764000
1981-03-26,0.459821,0.459821,0.457589,0.457589,0.362566,3068800
1981-03-27,0.444196,0.444196,0.441964,0.441964,0.350186,3063200
1981-03-30,0.441964,0.446429,0.441964,0.441964,0.350186,2475200
1981-03-31,0.441964,0.441964,0.437500,0.437500,0.346649,3998400
1981-04-01,0.435268,0.435268,0.433036,0.433036,0.343111,8517600
1981-04-02,0.470982,0.473214,0.470982,0.470982,0.373178,7851200
1981-04-03,0.473214,0.475446,0.473214,0.473214,0.374946,4121600
1981-04-06,0.466518,0.466518,0.464286,0.464286,0.367872,5700800
1981-04-07,0.462054,0.462054,0.459821,0.459821,0.364335,2671200
1981-04-08,0.482143,0.486607,0.482143,0.482143,0.382021,5488000
1981-04-09,0.491071,0.493304,0.491071,0.491071,0.389095,3124800
1981-04-10,0.497768,0.500000,0.497768,0.497768,0.394401,8366400
1981-04-13,0.497768,0.500000,0.497768,0.497768,0.394401,4015200
1981-04-14,0.497768,0.500000,0.497768,0.497768,0.394401,1663200
1981-04-15,0.475446,0.475446,0.473214,0.473214,0.374946,8512000
1981-04-16,0.448661,0.448661,0.446429,0.446429,0.353723,5969600
1981-04-20,0.459821,0.462054,0.459821,0.459821,0.364335,8836800
1981-04-21,0.491071,0.493304,0.491071,0.491071,0.389095,7134400
1981-04-22,0.508929,0.511161,0.508929,0.508929,0.403244,4748800
1981-04-23,0.522321,0.524554,0.522321,0.522321,0.413856,14504000
1981-04-24,0.522321,0.522321,0.517857,0.517857,0.410319,8764000
1981-04-27,0.515625,0.515625,0.513393,0.513393,0.406782,9632000
1981-04-28,0.506696,0.506696,0.504464,0.504464,0.399707,8047200
1981-04-29,0.500000,0.500000,0.497768,0.497768,0.394401,3410400
1981-04-30,0.506696,0.511161,0.506696,0.506696,0.401476,3152800
1981-05-01,0.506696,0.511161,0.506696,0.506696,0.401476,4138400
1981-05-04,0.506696,0.506696,0.504464,0.504464,0.399707,3612000
1981-05-05,0.504464,0.504464,0.502232,0.502232,0.397938,4384800
1981-05-06,0.491071,0.491071,0.488839,0.488839,0.387327,4737600
1981-05-07,0.495536,0.497768,0.495536,0.495536,0.392633,2340800
1981-05-08,0.500000,0.502232,0.500000,0.500000,0.396170,1976800
1981-05-11,0.491071,0.491071,0.488839,0.488839,0.387327,2984800
1981-05-12,0.488839,0.495536,0.488839,0.488839,0.387327,1064000
1981-05-13,0.488839,0.493304,0.486607,0.486607,0.385558,1226400
1981-05-14,0.484375,0.484375,0.479911,0.479911,0.380252,1232000
1981-05-15,0.491071,0.497768,0.491071,0.491071,0.389095,1226400
1981-05-18,0.500000,0.504464,0.500000,0.500000,0.396170,1041600
1981-05-19,0.493304,0.493304,0.491071,0.491071,0.389095,6356000
1981-05-20,0.506696,0.511161,0.506696,0.506696,0.401476,3320800
1981-05-21,0.535714,0.537946,0.535714,0.535714,0.424468,8052800
1981-05-22,0.560268,0.564732,0.560268,0.560268,0.443922,7856800
1981-05-26,0.560268,0.560268,0.558036,0.558036,0.442154,21336000
1981-05-27,0.589286,0.591518,0.589286,0.589286,0.466915,37374400
1981-05-28,0.589286,0.591518,0.589286,0.589286,0.466915,18496800
1981-05-29,0.591518,0.593750,0.591518,0.591518,0.468683,14845600
1981-06-01,0.591518,0.593750,0.591518,0.591518,0.468683,12812800
1981-06-02,0.564732,0.564732,0.562500,0.562500,0.445691,10108000
1981-06-03,0.562500,0.566964,0.562500,0.562500,0.445691,9861600
1981-06-04,0.573661,0.575893,0.573661,0.573661,0.454534,14016800
1981-06-05,0.566964,0.566964,0.564732,0.564732,0.447460,14420000
1981-06-08,0.546875,0.546875,0.544643,0.544643,0.431542,23374400
1981-06-09,0.555804,0.558036,0.555804,0.555804,0.440385,29898400
1981-06-10,0.562500,0.569196,0.562500,0.562500,0.445691,6305600
1981-06-11,0.587054,0.589286,0.587054,0.587054,0.465146,9744000
1981-06-12,0.582589,0.582589,0.580357,0.580357,0.459840,6451200
1981-06-15,0.580357,0.580357,0.578125,0.578125,0.458071,35940800
1981-06-16,0.569196,0.569196,0.566964,0.566964,0.449228,9312800
1981-06-17,0.560268,0.560268,0.558036,0.558036,0.442154,6893600
1981-06-18,0.558036,0.560268,0.555804,0.555804,0.440385,5762400
1981-06-19,0.542411,0.542411,0.540179,0.540179,0.428005,6876800
1981-06-22,0.522321,0.522321,0.520089,0.520089,0.412087,2710400
1981-06-23,0.529018,0.533482,0.529018,0.529018,0.419162,3757600
1981-06-24,0.520089,0.520089,0.515625,0.515625,0.408550,5756800
1981-06-25,0.526786,0.529018,0.526786,0.526786,0.417393,6064800
1981-06-26,0.524554,0.524554,0.520089,0.520089,0.412087,5947200
1981-06-29,0.506696,0.506696,0.502232,0.502232,0.397938,2648800
1981-06-30,0.466518,0.466518,0.464286,0.464286,0.367872,8976800
1981-07-01,0.462054,0.462054,0.459821,0.459821,0.364335,42616000
1981-07-02,0.459821,0.462054,0.459821,0.459821,0.364335,7571200
1981-07-06,0.448661,0.448661,0.444196,0.444196,0.351954,4132800
1981-07-07,0.448661,0.453125,0.448661,0.448661,0.355492,3959200
1981-07-08,0.466518,0.468750,0.466518,0.466518,0.369641,4155200
1981-07-09,0.433036,0.433036,0.430804,0.430804,0.341343,8220800
1981-07-10,0.399554,0.399554,0.397321,0.397321,0.314814,13792800
1981-07-13,0.406250,0.408482,0.406250,0.406250,0.321888,11435200
1981-07-14,0.424107,0.428571,0.424107,0.424107,0.336037,4944800
1981-07-15,0.435268,0.437500,0.435268,0.435268,0.344880,2738400
1981-07-16,0.446429,0.450893,0.446429,0.446429,0.353723,3808000
1981-07-17,0.462054,0.464286,0.462054,0.462054,0.366103,4956000
1981-07-20,0.433036,0.433036,0.430804,0.430804,0.341343,5913600
1981-07-21,0.430804,0.430804,0.428571,0.428571,0.339574,7985600
1981-07-22,0.408482,0.408482,0.404018,0.404018,0.320119,5667200
1981-07-23,0.415179,0.417411,0.415179,0.415179,0.328962,8612800
1981-07-24,0.428571,0.430804,0.428571,0.428571,0.339574,7212800
1981-07-27,0.446429,0.448661,0.446429,0.446429,0.353723,4334400
1981-07-28,0.433036,0.433036,0.430804,0.430804,0.341343,5712000
1981-07-29,0.426339,0.426339,0.424107,0.424107,0.336037,3875200
1981-07-30,0.439732,0.444196,0.439732,0.439732,0.348417,2475200
1981-07-31,0.446429,0.448661,0.446429,0.446429,0.353723,2738400
1981-08-03,0.446429,0.446429,0.441964,0.441964,0.350186,3108000
1981-08-04,0.448661,0.450893,0.448661,0.448661,0.355492,7918400
1981-08-05,0.462054,0.464286,0.462054,0.462054,0.366103,4373600
1981-08-06,0.453125,0.453125,0.450893,0.450893,0.357260,2632000
1981-08-07,0.450893,0.453125,0.450893,0.450893,0.357260,2301600
1981-08-10,null,null,null,null,null,null
1981-08-11,0.441964,0.441964,0.437500,0.437500,0.346649,17864000
1981-08-12,0.430804,0.430804,0.428571,0.428571,0.339574,6568800
1981-08-13,0.417411,0.417411,0.415179,0.415179,0.328962,6871200
1981-08-14,0.412946,0.412946,0.408482,0.408482,0.323657,6048000
1981-08-17,0.399554,0.399554,0.395089,0.395089,0.313045,4726400
1981-08-18,0.390625,0.390625,0.386161,0.386161,0.305970,4250400
1981-08-19,0.386161,0.386161,0.381696,0.381696,0.302433,5168800
1981-08-20,0.386161,0.388393,0.386161,0.386161,0.305970,4278400
1981-08-21,0.363839,0.363839,0.359375,0.359375,0.284747,10477600
1981-08-24,0.339286,0.339286,0.337054,0.337054,0.267061,5768000
1981-08-25,0.345982,0.348214,0.345982,0.345982,0.274135,10175200
1981-08-26,0.341518,0.341518,0.339286,0.339286,0.268830,8400000
1981-08-27,0.341518,0.343750,0.341518,0.341518,0.270598,6479200
1981-08-28,0.359375,0.361607,0.359375,0.359375,0.284747,9508800
1981-08-31,0.359375,0.361607,0.359375,0.359375,0.284747,10236800
1981-09-01,0.381696,0.383929,0.381696,0.381696,0.302433,9256800
1981-09-02,0.388393,0.390625,0.388393,0.388393,0.307739,4844000
1981-09-03,0.372768,0.372768,0.368304,0.368304,0.291822,9368800
1981-09-04,0.366071,0.366071,0.363839,0.363839,0.288284,3813600
1981-09-08,0.354911,0.354911,0.352679,0.352679,0.279441,6361600
1981-09-09,0.352679,0.354911,0.352679,0.352679,0.279441,7632800
1981-09-10,0.354911,0.357143,0.354911,0.354911,0.281210,8702400
1981-09-11,0.352679,0.352679,0.350446,0.350446,0.277673,4384800
1981-09-14,0.341518,0.341518,0.339286,0.339286,0.268830,6921600
1981-09-15,0.332589,0.332589,0.330357,0.330357,0.261755,4877600
1981-09-16,0.325893,0.325893,0.323661,0.323661,0.256449,4838400
1981-09-17,0.316964,0.316964,0.314732,0.314732,0.249375,4844000
1981-09-18,0.316964,0.319196,0.316964,0.316964,0.251143,6580000
1981-09-21,0.319196,0.321429,0.319196,0.319196,0.252912,12258400
1981-09-22,0.303571,0.303571,0.301339,0.301339,0.238763,11855200
1981-09-23,0.299107,0.299107,0.294643,0.294643,0.233457,7050400
1981-09-24,0.294643,0.294643,0.292411,0.292411,0.231689,4575200
1981-09-25,0.258929,0.258929,0.254464,0.254464,0.201622,8652000
1981-09-28,0.256696,0.258929,0.256696,0.256696,0.203391,22932000
1981-09-29,0.270089,0.272321,0.270089,0.270089,0.214002,23671200
1981-09-30,0.272321,0.274554,0.272321,0.272321,0.215771,12499200
1981-10-01,0.272321,0.274554,0.272321,0.272321,0.215771,15282400
1981-10-02,0.294643,0.296875,0.294643,0.294643,0.233457,11261600
1981-10-05,0.303571,0.308036,0.303571,0.303571,0.240532,10774400
1981-10-06,0.303571,0.303571,0.301339,0.301339,0.238763,7089600
1981-10-07,0.319196,0.323661,0.319196,0.319196,0.252912,9710400
1981-10-08,0.330357,0.332589,0.330357,0.330357,0.261755,7772800
1981-10-09,0.332589,0.337054,0.332589,0.332589,0.263524,13630400
1981-10-12,0.343750,0.345982,0.343750,0.343750,0.272367,6837600
1981-10-13,0.343750,0.348214,0.343750,0.343750,0.272367,11048800
1981-10-14,0.325893,0.325893,0.323661,0.323661,0.256449,7744800
1981-10-15,0.330357,0.332589,0.330357,0.330357,0.261755,7358400
1981-10-16,0.328125,0.328125,0.325893,0.325893,0.258218,9116800
1981-10-19,0.332589,0.334821,0.332589,0.332589,0.263524,5146400
1981-10-20,0.350446,0.352679,0.350446,0.350446,0.277673,8932000
1981-10-21,0.350446,0.352679,0.350446,0.350446,0.277673,19224800
1981-10-22,0.350446,0.350446,0.348214,0.348214,0.275904,8069600
1981-10-23,0.341518,0.341518,0.339286,0.339286,0.268830,6977600
1981-10-26,0.339286,0.341518,0.339286,0.339286,0.268830,6820800
1981-10-27,0.345982,0.350446,0.345982,0.345982,0.274135,21397600
1981-10-28,0.357143,0.359375,0.357143,0.357143,0.282978,11043200
1981-10-29,0.354911,0.354911,0.352679,0.352679,0.279441,7621600
1981-10-30,0.357143,0.359375,0.357143,0.357143,0.282978,13182400
1981-11-02,0.357143,0.359375,0.357143,0.357143,0.282978,9228800
1981-11-03,0.354911,0.354911,0.352679,0.352679,0.279441,7095200
1981-11-04,0.345982,0.345982,0.343750,0.343750,0.272367,5952800
1981-11-05,0.321429,0.321429,0.319196,0.319196,0.252912,5840800
1981-11-06,0.321429,0.323661,0.321429,0.321429,0.254681,6148800
1981-11-09,0.325893,0.328125,0.325893,0.325893,0.258218,5096000
1981-11-10,0.328125,0.330357,0.328125,0.328125,0.259987,4188800
1981-11-11,0.337054,0.339286,0.337054,0.337054,0.267061,6860000
1981-11-12,0.348214,0.350446,0.348214,0.348214,0.275904,9979200
1981-11-13,0.325893,0.325893,0.323661,0.323661,0.256449,5252800
1981-11-16,0.321429,0.321429,0.319196,0.319196,0.252912,5639200
1981-11-17,0.325893,0.328125,0.325893,0.325893,0.258218,8853600
1981-11-18,0.337054,0.339286,0.337054,0.337054,0.267061,7285600
1981-11-19,0.337054,0.339286,0.337054,0.337054,0.267061,10001600
1981-11-20,0.339286,0.341518,0.339286,0.339286,0.268830,9525600
1981-11-23,0.328125,0.328125,0.323661,0.323661,0.256449,5740000
1981-11-24,0.323661,0.323661,0.321429,0.321429,0.254681,5538400
1981-11-25,0.328125,0.330357,0.328125,0.328125,0.259987,13137600
1981-11-27,0.337054,0.339286,0.337054,0.337054,0.267061,9312800
1981-11-30,0.334821,0.334821,0.332589,0.332589,0.263524,5992000
1981-12-01,0.332589,0.334821,0.332589,0.332589,0.263524,5846400
1981-12-02,0.334821,0.337054,0.334821,0.334821,0.265292,9391200
1981-12-03,0.332589,0.332589,0.330357,0.330357,0.261755,5107200
1981-12-04,0.339286,0.341518,0.339286,0.339286,0.268830,34288800
1981-12-07,0.341518,0.343750,0.341518,0.341518,0.270598,14823200
1981-12-08,0.339286,0.339286,0.334821,0.334821,0.265292,12656000
1981-12-09,0.337054,0.339286,0.337054,0.337054,0.267061,8568000
1981-12-10,0.337054,0.339286,0.337054,0.337054,0.267061,9352000
1981-12-11,0.337054,0.339286,0.334821,0.334821,0.265292,19023200
1981-12-14,0.328125,0.328125,0.323661,0.323661,0.256449,6311200
1981-12-15,0.332589,0.334821,0.332589,0.332589,0.263524,7828800
1981-12-16,0.348214,0.350446,0.348214,0.348214,0.275904,16363200
1981-12-17,0.377232,0.379464,0.377232,0.377232,0.298896,12863200
1981-12-18,0.408482,0.410714,0.408482,0.408482,0.323657,17931200
1981-12-21,0.392857,0.392857,0.390625,0.390625,0.309508,14100800
1981-12-22,0.397321,0.399554,0.397321,0.397321,0.314814,13456800
1981-12-23,0.390625,0.390625,0.388393,0.388393,0.307739,7224000
1981-12-24,0.390625,0.392857,0.390625,0.390625,0.309508,7229600
1981-12-28,0.377232,0.377232,0.372768,0.372768,0.295359,9144800
1981-12-29,0.379464,0.383929,0.379464,0.379464,0.300665,6059200
1981-12-30,0.395089,0.397321,0.395089,0.395089,0.313045,8047200
1981-12-31,0.395089,0.397321,0.395089,0.395089,0.313045,13664000
1982-01-04,0.395089,0.395089,0.392857,0.392857,0.311276,17813600
1982-01-05,0.377232,0.377232,0.372768,0.372768,0.295359,8960000
1982-01-06,0.370536,0.370536,0.368304,0.368304,0.291822,16520000
1982-01-07,0.343750,0.343750,0.339286,0.339286,0.268830,17511200
1982-01-08,0.354911,0.357143,0.354911,0.354911,0.281210,14151200
1982-01-11,0.334821,0.334821,0.332589,0.332589,0.263524,8332800
1982-01-12,0.323661,0.323661,0.321429,0.321429,0.254681,14980000
1982-01-13,0.321429,0.321429,0.319196,0.319196,0.252912,10438400
1982-01-14,0.334821,0.337054,0.334821,0.334821,0.265292,6428800
1982-01-15,0.357143,0.361607,0.357143,0.357143,0.282978,11676000
1982-01-18,0.363839,0.368304,0.363839,0.363839,0.288284,7000000
1982-01-19,0.359375,0.359375,0.354911,0.354911,0.281210,13876800
1982-01-20,0.361607,0.363839,0.361607,0.361607,0.286516,6456800
1982-01-21,0.368304,0.370536,0.368304,0.368304,0.291822,8332800
1982-01-22,0.370536,0.372768,0.370536,0.370536,0.293590,6064800
1982-01-25,0.361607,0.361607,0.359375,0.359375,0.284747,11177600
1982-01-26,0.350446,0.350446,0.345982,0.345982,0.274135,5303200
1982-01-27,0.348214,0.352679,0.348214,0.348214,0.275904,7840000
1982-01-28,0.359375,0.361607,0.359375,0.359375,0.284747,9900800
1982-01-29,0.363839,0.366071,0.363839,0.363839,0.288284,13288800
1982-02-01,0.363839,0.363839,0.359375,0.359375,0.284747,9632000
1982-02-02,0.361607,0.366071,0.361607,0.361607,0.286516,13568800
1982-02-03,0.361607,0.363839,0.361607,0.361607,0.286516,7868000
1982-02-04,0.354911,0.354911,0.352679,0.352679,0.279441,5510400
1982-02-05,0.352679,0.354911,0.352679,0.352679,0.279441,10074400
1982-02-08,0.332589,0.332589,0.330357,0.330357,0.261755,7924000
1982-02-09,0.330357,0.332589,0.330357,0.330357,0.261755,14476000
1982-02-10,0.334821,0.337054,0.334821,0.334821,0.265292,9699200
1982-02-11,0.332589,0.332589,0.330357,0.330357,0.261755,6132000
1982-02-12,0.334821,0.337054,0.334821,0.334821,0.265292,4911200
1982-02-16,0.330357,0.330357,0.328125,0.328125,0.259987,8579200
1982-02-17,0.332589,0.334821,0.332589,0.332589,0.263524,6395200
1982-02-18,0.337054,0.339286,0.337054,0.337054,0.267061,7095200
1982-02-19,0.337054,0.337054,0.334821,0.334821,0.265292,3399200
1982-02-22,0.332589,0.332589,0.330357,0.330357,0.261755,6658400
1982-02-23,0.328125,0.328125,0.325893,0.325893,0.258218,8635200
1982-02-24,0.328125,0.330357,0.328125,0.328125,0.259987,9486400
1982-02-25,0.328125,0.328125,0.325893,0.325893,0.258218,7700000
1982-02-26,0.325893,0.328125,0.325893,0.325893,0.258218,4356800
1982-03-01,0.328125,0.330357,0.328125,0.328125,0.259987,8825600
1982-03-02,0.328125,0.330357,0.328125,0.328125,0.259987,8702400
1982-03-03,0.328125,0.330357,0.328125,0.328125,0.259987,5913600
1982-03-04,0.323661,0.323661,0.321429,0.321429,0.254681,9592800
1982-03-05,0.299107,0.299107,0.296875,0.296875,0.235226,11328800
1982-03-08,0.294643,0.294643,0.292411,0.292411,0.231689,8786400
1982-03-09,0.294643,0.296875,0.294643,0.294643,0.233457,13126400
1982-03-10,0.292411,0.292411,0.290179,0.290179,0.229920,21733600
1982-03-11,0.290179,0.294643,0.290179,0.290179,0.229920,5644800
1982-03-12,0.274554,0.274554,0.272321,0.272321,0.215771,11636800
1982-03-15,0.272321,0.272321,0.270089,0.270089,0.214002,12840800
1982-03-16,0.267857,0.267857,0.265625,0.265625,0.210465,11788000
1982-03-17,0.254464,0.254464,0.252232,0.252232,0.199854,12622400
1982-03-18,0.272321,0.274554,0.272321,0.272321,0.215771,14084000
1982-03-19,0.296875,0.299107,0.296875,0.296875,0.235226,16452800
1982-03-22,0.319196,0.321429,0.319196,0.319196,0.252912,17298400
1982-03-23,0.316964,0.316964,0.314732,0.314732,0.249375,13988800
1982-03-24,0.299107,0.299107,0.296875,0.296875,0.235226,12902400
1982-03-25,0.296875,0.296875,0.294643,0.294643,0.233457,21028000
1982-03-26,0.292411,0.292411,0.290179,0.290179,0.229920,12695200
1982-03-29,0.296875,0.299107,0.296875,0.296875,0.235226,16900800
1982-03-30,0.301339,0.303571,0.301339,0.301339,0.238763,19488000
1982-03-31,0.301339,0.303571,0.301339,0.301339,0.238763,12538400
1982-04-01,0.316964,0.319196,0.316964,0.316964,0.251143,14784000
1982-04-02,0.316964,0.319196,0.316964,0.316964,0.251143,21201600
1982-04-05,0.316964,0.319196,0.316964,0.316964,0.251143,21660800
1982-04-06,0.316964,0.316964,0.314732,0.314732,0.249375,17897600
1982-04-07,0.312500,0.312500,0.310268,0.310268,0.245838,7274400
1982-04-08,0.312500,0.314732,0.312500,0.312500,0.247606,5997600
1982-04-12,0.312500,0.314732,0.310268,0.310268,0.245838,11076800
1982-04-13,0.287946,0.287946,0.285714,0.285714,0.226383,21324800
1982-04-14,0.287946,0.290179,0.287946,0.287946,0.228151,28397600
1982-04-15,0.292411,0.294643,0.292411,0.292411,0.231689,41070400
1982-04-16,0.301339,0.303571,0.301339,0.301339,0.238763,26012000
1982-04-19,0.299107,0.299107,0.294643,0.294643,0.233457,10320800
1982-04-20,0.283482,0.283482,0.281250,0.281250,0.222846,20137600
1982-04-21,0.281250,0.281250,0.279018,0.279018,0.221077,18256000
1982-04-22,0.276786,0.276786,0.274554,0.274554,0.217540,13148800
1982-04-23,0.274554,0.276786,0.274554,0.274554,0.217540,12073600
1982-04-26,0.281250,0.283482,0.281250,0.281250,0.222846,14481600
1982-04-27,0.274554,0.274554,0.272321,0.272321,0.215771,17567200
1982-04-28,0.263393,0.263393,0.261161,0.261161,0.206928,24808000
1982-04-29,0.261161,0.263393,0.261161,0.261161,0.206928,20557600
1982-04-30,0.263393,0.265625,0.263393,0.263393,0.208697,69350400
1982-05-03,0.272321,0.274554,0.272321,0.272321,0.215771,20675200
1982-05-04,0.281250,0.283482,0.281250,0.281250,0.222846,18496800
1982-05-05,0.281250,0.281250,0.276786,0.276786,0.219308,13484800
1982-05-06,0.285714,0.287946,0.285714,0.285714,0.226383,18866400
1982-05-07,0.290179,0.292411,0.290179,0.290179,0.229920,21179200
1982-05-10,0.287946,0.287946,0.285714,0.285714,0.226383,7901600
1982-05-11,0.279018,0.279018,0.276786,0.276786,0.219308,25754400
1982-05-12,0.272321,0.272321,0.270089,0.270089,0.214002,17752000
1982-05-13,0.272321,0.274554,0.272321,0.272321,0.215771,13613600
1982-05-14,0.265625,0.265625,0.261161,0.261161,0.206928,23934400
1982-05-17,0.258929,0.258929,0.256696,0.256696,0.203391,19051200
1982-05-18,0.254464,0.254464,0.252232,0.252232,0.199854,30508800
1982-05-19,0.252232,0.252232,0.250000,0.250000,0.198085,18821600
1982-05-20,0.252232,0.254464,0.252232,0.252232,0.199854,6904800
1982-05-21,0.254464,0.256696,0.254464,0.254464,0.201622,9710400
1982-05-24,0.256696,0.258929,0.256696,0.256696,0.203391,7996800
1982-05-25,0.256696,0.258929,0.256696,0.256696,0.203391,12891200
1982-05-26,0.256696,0.256696,0.254464,0.254464,0.201622,10819200
1982-05-27,0.252232,0.252232,0.250000,0.250000,0.198085,7812000
1982-05-28,0.250000,0.252232,0.250000,0.250000,0.198085,4799200
1982-06-01,0.247768,0.247768,0.245536,0.245536,0.194548,11900000
1982-06-02,0.250000,0.252232,0.250000,0.250000,0.198085,8226400
1982-06-03,0.245536,0.245536,0.241071,0.241071,0.191010,9940000
1982-06-04,0.236607,0.236607,0.234375,0.234375,0.185705,9419200
1982-06-07,0.234375,0.236607,0.234375,0.234375,0.185705,9290400
1982-06-08,0.234375,0.234375,0.232143,0.232143,0.183936,7851200
1982-06-09,0.229911,0.229911,0.227679,0.227679,0.180399,8461600
1982-06-10,0.229911,0.232143,0.229911,0.229911,0.182167,8601600
1982-06-11,0.238839,0.241071,0.238839,0.238839,0.189242,13658400
1982-06-14,0.238839,0.241071,0.238839,0.238839,0.189242,7498400
1982-06-15,0.238839,0.241071,0.238839,0.238839,0.189242,8803200
1982-06-16,0.238839,0.241071,0.238839,0.238839,0.189242,10432800
1982-06-17,0.236607,0.236607,0.234375,0.234375,0.185705,7291200
1982-06-18,0.234375,0.234375,0.229911,0.229911,0.182167,4967200
1982-06-21,0.229911,0.232143,0.229911,0.229911,0.182167,7134400
1982-06-22,0.238839,0.243304,0.238839,0.238839,0.189242,4390400
1982-06-23,0.245536,0.250000,0.245536,0.245536,0.194548,13188000
1982-06-24,0.245536,0.247768,0.245536,0.245536,0.194548,11037600
1982-06-25,0.238839,0.238839,0.236607,0.236607,0.187473,6669600
